id,name,address,latitude,longitude,review_count,rating,zipcode
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,"3606 Ditmars Blvd, Astoria, NY 11105",40.7742004394531,-73.9079513549805,377,4.5,11105
snJZrvebNxanqMmWPhqndg,Sashimi Express II,"223 E 74th St, New York, NY 10021",40.7708,-73.95841,23,5.0,10021
jHn3mUjbe9caYZNe1z9YUw,Kumo Sushi,"1406 Cortelyou Rd, Brooklyn, NY 11226",40.6406909,-73.964964,121,3.0,11226
cEeWgcPTf-NujmpQqXxcUg,Osaka Japanese Fusion,"2524 Broadway, Astoria, NY 11106",40.7628662644824,-73.9276888982055,132,3.5,11106
jR09vZmJnwKPw4DyMxgwnw,Sushi on Jones,"348 Bowery, New York, NY 10012",40.72664,-73.99202,350,4.0,10012
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,"155 E 52nd St, New York, NY 10022",40.75743,-73.97042,147,3.5,10022
D1V7ZadUtUPuYYlpDA1BOQ,Sakura Of Japan,"570 8th Ave, New York, NY 10018",40.75472,-73.99129,11,4.5,10018
kCk2uqmmJBQ80iLuncNhlQ,Kiraku Sushi,"1948 Williamsbridge Rd, Bronx, NY 10461",40.8532877,-73.8534942,57,3.5,10461
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,"61 Lexington Ave, Unit B, New York, NY 10010",40.740829,-73.983474,352,4.0,10010
mD8xyvhObwgTh-i_hNd60g,Masago Bistro,"766 Nostrand Ave, Brooklyn, NY 11216",40.67237,-73.95041,103,3.0,11216
oIPpGBpDdi_Z_7hhXGvW8Q,Aloha Sushi & Poke Bowl,"330 E 53rd St, New York, NY 10022",40.7561010455144,-73.9660321176052,33,4.5,10022
